Provider Number,Hospital Name,Address 1,Address 2,Address 3,City,State,ZIP Code,County,Phone Number,Hospital Type,Hospital Ownership,Emergency Services,Full Address,Latitude,Longitude,Services,Insurance Coverage
450489,MEDICAL ARTS HOSPITAL,2200 N BRYAN AVE,,,LAMESA,TX,79331,DAWSON,8068722183,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"2200 N BRYAN AVE, LAMESA, TX, 79331",32.7496757,-101.9679631,Cardiac Care,UnitedHealth Group
450497,BOWIE MEMORIAL HOSPITAL,705 EAST GREENWOOD AV,,,BOWIE,TX,76230,MONTAGUE,9408721126,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"705 EAST GREENWOOD AV, BOWIE, TX, 76230",33.562361949999996,-97.83406021,Cancer Treatment,Progressive Corporation
450498,STEPHENS MEMORIAL HOSPITAL,200 SOUTH GENEVA,,,BRECKENRIDGE,TX,76424,STEPHENS,2545592241,Acute Care Hospitals,Government - Local,Yes,"200 SOUTH GENEVA, BRECKENRIDGE, TX, 76424",32.75417775,-98.88712167,Emergency Surgery,Allstate Corporation
450508,MEMORIAL HOSPITAL,1204 MOUND ST,,,NACOGDOCHES,TX,75961,NACOGDOCHES,9365644611,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"1204 MOUND ST, NACOGDOCHES, TX, 75961",31.61251455,-94.64868442,Orthopedics,Liberty Mutual Insurance
450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS,2555 JIMMY JOHNSON BLVD,,,PORT ARTHUR,TX,77640,JEFFERSON,4098535900,Acute Care Hospitals,Proprietary,Yes,"2555 JIMMY JOHNSON BLVD, PORT ARTHUR, TX, 77640",29.9356256,-93.98894477,Pediatrics,Travelers Companies
450530,MAINLAND MEDICAL CENTER,6801 EMMETT LOWRY EXPRESSWAY,,,TEXAS CITY,TX,77591,GALVESTON,4099385000,Acute Care Hospitals,Proprietary,Not Available,"6801 EMMETT LOWRY EXPRESSWAY, TEXAS CITY, TX, 77591",29.3933371,-94.9865454,Dermatology,Humana Inc.
450537,METHODIST RICHARDSON MEDICAL CENTER,401 W CAMPBELL RD,,,RICHARDSON,TX,75080,DALLAS,9724984000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"401 W CAMPBELL RD, RICHARDSON, TX, 75080",32.974672749999996,-96.72661079,Psychiatry,Cigna Corporation
450539,COVENANT HOSPITAL PLAINVIEW,2601 DIMMITT RD,,,PLAINVIEW,TX,79072,HALE,8062965531,Acute Care Hospitals,Voluntary non-profit - Church,No,"2601 DIMMITT RD, PLAINVIEW, TX, 79072",34.20625565,-101.7324804,Neurology,Kaiser Permanente
450558,ABILENE REGIONAL MEDICAL CENTER,6250 HWY 83/84,,,ABILENE,TX,79606,TAYLOR,3254281000,Acute Care Hospitals,Proprietary,Yes,"6250 HWY 83/84, ABILENE, TX, 79606",,,Dental Care,CVS Health Corp Group
450563,BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE,1650 W COLLEGE ST,,,GRAPEVINE,TX,76051,TARRANT,8174811588,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"1650 W COLLEGE ST, GRAPEVINE, TX, 76051",32.933875150000006,-97.09405812,Vision Care,State Farm Group
450565,PALO PINTO GENERAL HOSPITAL,400 SOUTHWEST 25 AVE,,,MINERAL WELLS,TX,76067,PALO PINTO,9403257891,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"400 SOUTHWEST 25 AVE, MINERAL WELLS, TX, 76067",,,Hearing Services,UnitedHealth Group
450571,SHANNON MEDICAL CENTER,120 EAST HARRIS AVENUE,,,SAN ANGELO,TX,76903,TOM GREEN,3256536741,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"120 EAST HARRIS AVENUE, SAN ANGELO, TX, 76903",31.46476045,-100.4338579,Broken Hand,Progressive Corporation
450573,CHRISTUS JASPER MEMORIAL HOSPITAL,1275 MARVIN HANCOCK DRIVE,,,JASPER,TX,75951,JASPER,4093845461,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"1275 MARVIN HANCOCK DRIVE, JASPER, TX, 75951",30.9082083,-94.00959406,Stitches,Allstate Corporation
450578,HEMPHILL COUNTY HOSPITAL,1020 S 4TH ST,,,CANADIAN,TX,79014,HEMPHILL,8063236622,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"1020 S 4TH ST, CANADIAN, TX, 79014",35.90364915,-100.38817,Flu Shots,Liberty Mutual Insurance
450580,EAST TEXAS MEDICAL CENTER CROCKETT,1100 LOOP 304 EAST,,,CROCKETT,TX,75835,HOUSTON,9365463862,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"1100 LOOP 304 EAST, CROCKETT, TX, 75835",,,Physical Therapy,Travelers Companies
450584,WILBARGER GENERAL HOSPITAL,920 HILLCREST DR,,,VERNON,TX,76384,WILBARGER,9405529351,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"920 HILLCREST DR, VERNON, TX, 76384",34.158730899999995,-99.31456909,Cardiac Care,Humana Inc.
450586,SEYMOUR HOSPITAL,200 STADIUM DRIVE,,,SEYMOUR,TX,76380,BAYLOR,9408895572,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"200 STADIUM DRIVE, SEYMOUR, TX, 76380",33.59002529999999,-99.24870518,Cancer Treatment,Cigna Corporation
450587,BROWNWOOD REGIONAL MEDICAL CENTER,1501 BURNET DR,,,BROWNWOOD,TX,76801,BROWN,3256468541,Acute Care Hospitals,Proprietary,Yes,"1501 BURNET DR, BROWNWOOD, TX, 76801",,,Emergency Surgery,Kaiser Permanente
450591,ANGLETON-DANBURY MEDICAL CENTER,132 HOSPITAL DR,,,ANGLETON,TX,77515,BRAZORIA,9798497721,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"132 HOSPITAL DR, ANGLETON, TX, 77515",29.18364515,-95.40441225,Orthopedics,State Farm Group
450596,LAKE GRANBURY MEDICAL CENTER,1310 PALUXY RD,,,GRANBURY,TX,76048,HOOD,8175732683,Acute Care Hospitals,Proprietary,Yes,"1310 PALUXY RD, GRANBURY, TX, 76048",32.432769699999994,-97.80383199,Pediatrics,State Farm Group
450597,CUERO COMMUNITY HOSPITAL,2550 N ESPLANADE,,,CUERO,TX,77954,DE WITT,3612756191,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"2550 N ESPLANADE, CUERO, TX, 77954",29.11218075,-97.28341339,Dermatology,UnitedHealth Group
450604,HILL COUNTRY MEMORIAL HOSPITAL INC,1020 SOUTH STATE HIGHWAY 16,,,FREDERICKSBURG,TX,78624,GILLESPIE,8309974353,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"1020 SOUTH STATE HIGHWAY 16, FREDERICKSBURG, TX, 78624",30.2621392,-98.88172418,Psychiatry,Progressive Corporation
450605,CARE REGIONAL MEDICAL CENTER,1711 W WHEELER AVENUE,,,ARANSAS PASS,TX,78336,SAN PATRICIO,3617588585,Acute Care Hospitals,Proprietary,Yes,"1711 W WHEELER AVENUE, ARANSAS PASS, TX, 78336",27.91504025,-97.16147896,Neurology,Allstate Corporation
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,,,AMARILLO                      ,TX,79106,POTTER,8063559703,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes,"6010 AMARILLO BLVD. WEST, AMARILLO                      , TX, 79106",35.2037518,-101.9071269,Dental Care,Liberty Mutual Insurance
450610,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,921 GESSNER,,,HOUSTON,TX,77024,HARRIS,7132423000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"921 GESSNER, HOUSTON, TX, 77024",29.78170415,-95.54671017,Vision Care,Travelers Companies
450615,ATLANTA MEMORIAL HOSPITAL,1007 SOUTH WILLIAMS STREET,,,ATLANTA,TX,75551,CASS,9037993000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"1007 SOUTH WILLIAMS STREET, ATLANTA, TX, 75551",33.10547055,-94.16366119,Hearing Services,Humana Inc.
450617,CLEAR LAKE REGIONAL MEDICAL CENTER,500 MEDICAL CENTER BLVD,,,WEBSTER,TX,77598,HARRIS,2813322511,Acute Care Hospitals,Proprietary,Yes,"500 MEDICAL CENTER BLVD, WEBSTER, TX, 77598",29.536678666670177,-95.13255295,Broken Hand,Cigna Corporation
450620,DIMMIT COUNTY MEMORIAL HOSPITAL,704 HOSPITAL DRIVE,,,CARRIZO SPRINGS,TX,78834,DIMMIT,8308762424,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"704 HOSPITAL DRIVE, CARRIZO SPRINGS, TX, 78834",28.519335650000002,-99.86331469,Stitches,Kaiser Permanente
450630,SPRING BRANCH MEDICAL CENTER,8850 LONG POINT ROAD,,,HOUSTON,TX,77055,HARRIS,2812767574,Acute Care Hospitals,Proprietary,Yes,"8850 LONG POINT ROAD, HOUSTON, TX, 77055",29.803022,-95.508388,Flu Shots,State Farm Group
450634,DENTON REGIONAL MEDICAL CENTER,3535 SOUTH I35 EAST,,,DENTON,TX,76210,DENTON,9403843535,Acute Care Hospitals,Proprietary,Yes,"3535 SOUTH I35 EAST, DENTON, TX, 76210",,,Physical Therapy,State Farm Group
450638,HOUSTON NORTHWEST MEDICAL CENTER,710 FM 1960 WEST,,,HOUSTON,TX,77090,HARRIS,2814401000,Acute Care Hospitals,Proprietary,Yes,"710 FM 1960 WEST, HOUSTON, TX, 77090",29.965344301399195,-95.5398823,Cardiac Care,UnitedHealth Group
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,1600 HOSPITAL PARKWAY,,,BEDFORD,TX,76022,TARRANT,8176854000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"1600 HOSPITAL PARKWAY, BEDFORD, TX, 76022",32.835343800000004,-97.12278782,Cancer Treatment,Progressive Corporation
45063F,VA WEST TEXAS HEALTHCARE SYSTEM,300 VETERANS BLVD.,,,BIG SPRING                    ,TX,79720,HOWARD,4322637361,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes,"300 VETERANS BLVD., BIG SPRING                    , TX, 79720",,,Emergency Surgery,Allstate Corporation
450641,NOCONA GENERAL HOSPITAL,100 PARK ROAD,,,NOCONA,TX,76255,MONTAGUE,9408253235,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"100 PARK ROAD, NOCONA, TX, 76255",33.77761235,-97.7324284,Orthopedics,Liberty Mutual Insurance
450643,DOCTORS HOSPITAL OF LAREDO,10700 MCPHERSON ROAD,,,LAREDO,TX,78041,WEBB,9565232000,Acute Care Hospitals,Proprietary,Yes,"10700 MCPHERSON ROAD, LAREDO, TX, 78041",27.606654849999998,-99.47792497,Pediatrics,Travelers Companies
450644,WEST HOUSTON MEDICAL CENTER,12141 RICHMOND AVE,,,HOUSTON,TX,77082,HARRIS,2815888080,Acute Care Hospitals,Proprietary,Yes,"12141 RICHMOND AVE, HOUSTON, TX, 77082",29.7287812,-95.59442785,Dermatology,Humana Inc.
450647,MEDICAL CITY DALLAS HOSPITAL,7777 FOREST LANE,,,DALLAS,TX,75230,DALLAS,9725666222,Acute Care Hospitals,Proprietary,Yes,"7777 FOREST LANE, DALLAS, TX, 75230",32.91149145,-96.77323125,Psychiatry,Cigna Corporation
450651,MEDICAL CENTER OF PLANO,3901 W 15TH ST,,,PLANO,TX,75075,COLLIN,9725966800,Acute Care Hospitals,Proprietary,Yes,"3901 W 15TH ST, PLANO, TX, 75075",33.0214002,-96.76653591,Neurology,Kaiser Permanente
450653,SCENIC MOUNTAIN MEDICAL CENTER,1601 W 11TH PLACE,,,BIG SPRING,TX,79720,HOWARD,4322631211,Acute Care Hospitals,Proprietary,Yes,"1601 W 11TH PLACE, BIG SPRING, TX, 79720",32.25725704093486,-101.4157638,Dental Care,State Farm Group
450654,STARR COUNTY MEMORIAL HOSPITAL,128  N FM RD 3167,,,RIO GRANDE CITY,TX,78582,STARR,9564875561,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"128  N FM RD 3167, RIO GRANDE CITY, TX, 78582",26.40675085948694,-98.85125636,Vision Care,UnitedHealth Group
450656,NACOGDOCHES MEDICAL CENTER,4920 NE STALLINGS DRIVE,,,NACOGDOCHES,TX,75961,NACOGDOCHES,9365699481,Acute Care Hospitals,Proprietary,Yes,"4920 NE STALLINGS DRIVE, NACOGDOCHES, TX, 75961",31.6527489,-94.65376497,Hearing Services,Progressive Corporation
450658,EAST TEXAS MEDICAL CENTER - FAIRFIELD,125 NEWMAN ST,,,FAIRFIELD,TX,75840,FREESTONE,9033891612,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"125 NEWMAN ST, FAIRFIELD, TX, 75840",31.7257352,-96.17098487,Broken Hand,Allstate Corporation
450659,PARK PLAZA HOSPITAL,1313 HERMANN DR,,,HOUSTON,TX,77004,HARRIS,7135275019,Acute Care Hospitals,Proprietary,Yes,"1313 HERMANN DR, HOUSTON, TX, 77004",29.72345775,-95.38701775,Stitches,Liberty Mutual Insurance
450661,ODESSA REGIONAL HOSPITAL,520 E 6TH STREET,,,ODESSA,TX,79761,ECTOR,4325828340,Acute Care Hospitals,Proprietary,Yes,"520 E 6TH STREET, ODESSA, TX, 79761",31.8518859,-102.3644323,Flu Shots,Travelers Companies
450662,VALLEY REGIONAL MEDICAL CENTER,100 A ALTON GLOOR,,,BROWNSVILLE,TX,78526,CAMERON,9563507000,Acute Care Hospitals,Proprietary,Yes,"100 A ALTON GLOOR, BROWNSVILLE, TX, 78526",25.977430050000002,-97.51434092,Physical Therapy,Humana Inc.
450668,SIERRA MEDICAL CENTER,1625 MEDICAL CENTER DR,,,EL PASO,TX,79902,EL PASO,9157474000,Acute Care Hospitals,Proprietary,Yes,"1625 MEDICAL CENTER DR, EL PASO, TX, 79902",,,Cardiac Care,Cigna Corporation
450669,MEDICAL CENTER OF LEWISVILLE,500 WEST MAIN STREET,,,LEWISVILLE,TX,75057,DENTON,9724201000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"500 WEST MAIN STREET, LEWISVILLE, TX, 75057",33.0439834,-97.00443993,Cancer Treatment,Kaiser Permanente
45066F,DALLAS VA MEDICAL CENTER (VA NORTH TEXAS HEALTHCARE SYSTEM),4500 S. LANCASTER ROAD,,,DALLAS                        ,TX,75216,DALLAS,2147428387,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes,"4500 S. LANCASTER ROAD, DALLAS                        , TX, 75216",32.695500249999995,-96.78707239,Emergency Surgery,CVS Health Corp Group
450670,TOMBALL REGIONAL MEDICAL CENTER,605 HOLDERRIETH,,,TOMBALL,TX,77375,HARRIS,2813511623,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"605 HOLDERRIETH, TOMBALL, TX, 77375",30.08745,-95.6232555,Orthopedics,State Farm Group
450672,PLAZA MEDICAL CENTER OF FORT WORTH,900 EIGHTH AVENUE,,,FORT WORTH,TX,76104,TARRANT,8173362100,Acute Care Hospitals,Proprietary,Yes,"900 EIGHTH AVENUE, FORT WORTH, TX, 76104",,,Pediatrics,UnitedHealth Group
450674,"WOMANS HOSPITAL OF TEXAS,THE",7600 FANNIN,,,HOUSTON,TX,77054,HARRIS,7137901234,Acute Care Hospitals,Proprietary,Yes,"7600 FANNIN, HOUSTON, TX, 77054",29.693377499999997,-95.40279262,Dermatology,Progressive Corporation
450675,MEDICAL CENTER OF ARLINGTON,3301 MATLOCK ROAD,,,ARLINGTON,TX,76015,TARRANT,8174653241,Acute Care Hospitals,Proprietary,Yes,"3301 MATLOCK ROAD, ARLINGTON, TX, 76015",32.69218405,-97.11294287,Psychiatry,Allstate Corporation
450677,HUGULEY HEALTH SYSTEM,11801 SOUTH FREEWAY,,,FORT WORTH,TX,76115,TARRANT,8172939110,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"11801 SOUTH FREEWAY, FORT WORTH, TX, 76115",32.58615905,-97.31661787,Neurology,Liberty Mutual Insurance
450678,DOCTORS HOSPITAL,9440 POPPY DR,,,DALLAS,TX,75218,DALLAS,2143246100,Acute Care Hospitals,Proprietary,Yes,"9440 POPPY DR, DALLAS, TX, 75218",32.8346015,-96.70573559,Dental Care,Travelers Companies
450683,RENAISSANCE HOSPITAL TERRELL,1551 HWY 34 S,,,TERRELL,TX,75160,KAUFMAN,9725637611,Acute Care Hospitals,Proprietary,Yes,"1551 HWY 34 S, TERRELL, TX, 75160",,,Vision Care,Humana Inc.
450684,MEMORIAL HERMANN NORTHEAST,18951 MEMORIAL NORTH,,,HUMBLE,TX,77338,HARRIS,2815407700,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"18951 MEMORIAL NORTH, HUMBLE, TX, 77338",,,Hearing Services,Cigna Corporation
450686,UNIVERSITY MEDICAL CENTER,602 INDIANA AVENUE,,,LUBBOCK,TX,79415,LUBBOCK,8067758200,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"602 INDIANA AVENUE, LUBBOCK, TX, 79415",33.58920315,-101.8919947,Broken Hand,Kaiser Permanente
450688,DALLAS REGIONAL MEDICAL CENTER,1011 NORTH GALLOWAY AVENUE,,,MESQUITE,TX,75149,DALLAS,2143207000,Acute Care Hospitals,Proprietary,Yes,"1011 NORTH GALLOWAY AVENUE, MESQUITE, TX, 75149",32.77787093877551,-96.59955377,Stitches,State Farm Group
450690,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,11937 US HIGHWAY 271,,,TYLER,TX,75708,SMITH,9038777777,Acute Care Hospitals,Government - State,Yes,"11937 US HIGHWAY 271, TYLER, TX, 75708",32.42359688,-95.20949619,Flu Shots,State Farm Group
450694,EL CAMPO MEMORIAL HOSPITAL,303 SANDY CORNER RD,,,EL CAMPO,TX,77437,WHARTON,9795785251,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"303 SANDY CORNER RD, EL CAMPO, TX, 77437",,,Physical Therapy,UnitedHealth Group
450697,SOUTHWEST GENERAL HOSPITAL,7400 BARLITE BLVD,,,SAN ANTONIO,TX,78224,BEXAR,2109212000,Acute Care Hospitals,Proprietary,Yes,"7400 BARLITE BLVD, SAN ANTONIO, TX, 78224",29.353641294300434,-98.54646307,Cardiac Care,Progressive Corporation
450698,LAMB HEALTHCARE CENTER,1500 S SUNSET,,,LITTLEFIELD,TX,79339,LAMB,8063856411,Acute Care Hospitals,Government - Local,Yes,"1500 S SUNSET, LITTLEFIELD, TX, 79339",33.911968099999996,-102.3443292,Cancer Treatment,Allstate Corporation
450702,LONGVIEW REGIONAL MEDICAL CENTER,2901 N FOURTH ST,,,LONGVIEW,TX,75605,GREGG,9037581818,Acute Care Hospitals,Proprietary,Yes,"2901 N FOURTH ST, LONGVIEW, TX, 75605",32.5337661,-94.73065344,Emergency Surgery,Liberty Mutual Insurance
450709,CHRISTUS ST JOHN HOSPITAL,18300 ST JOHN DRIVE,,,NASSAU BAY,TX,77058,HARRIS,2813335503,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"18300 ST JOHN DRIVE, NASSAU BAY, TX, 77058",,,Orthopedics,Travelers Companies
450711,RIO GRANDE REGIONAL HOSPITAL,101 E RIDGE RD,,,MCALLEN,TX,78503,HIDALGO,9566326000,Acute Care Hospitals,Proprietary,Yes,"101 E RIDGE RD, MCALLEN, TX, 78503",26.18658035,-98.22126017,Pediatrics,Humana Inc.
450713,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,901 WEST BEN WHITE BLVD,,,AUSTIN,TX,78704,TRAVIS,5124487107,Acute Care Hospitals,Proprietary,Yes,"901 WEST BEN WHITE BLVD, AUSTIN, TX, 78704",30.22564225,-97.77526988,Dermatology,Cigna Corporation
450716,CYPRESS FAIRBANKS MEDICAL CENTER,10655 STEEPLETOP DRIVE,,,HOUSTON,TX,77065,HARRIS,2818973100,Acute Care Hospitals,Proprietary,Yes,"10655 STEEPLETOP DRIVE, HOUSTON, TX, 77065",29.9273877,-95.58993173,Psychiatry,Kaiser Permanente
450718,ROUND ROCK MEDICAL CENTER,2400 ROUND ROCK AVE,,,ROUND ROCK,TX,78681,WILLIAMSON,5123411000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"2400 ROUND ROCK AVE, ROUND ROCK, TX, 78681",30.51006835,-97.7146088,Neurology,State Farm Group
450723,METHODIST CHARLTON MEDICAL CENTER,3500 W WHEATLAND ROAD,,,DALLAS,TX,75237,DALLAS,2149477777,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"3500 W WHEATLAND ROAD, DALLAS, TX, 75237",32.64549795,-96.87637444,Dental Care,State Farm Group
450730,BAYLOR MEDICAL CENTER AT CARROLLTON,4343 NORTH JOSEY LANE,,,CARROLLTON,TX,75010,DENTON,9724921010,Acute Care Hospitals,Proprietary,Yes,"4343 NORTH JOSEY LANE, CARROLLTON, TX, 75010",33.028474936725644,-96.88394241,Vision Care,UnitedHealth Group
450742,LAKE POINTE MEDICAL CENTER,6800 SCENIC DR,,,ROWLETT,TX,75088,DALLAS,9724122273,Acute Care Hospitals,Proprietary,Yes,"6800 SCENIC DR, ROWLETT, TX, 75088",32.91770795,-96.50861293,Hearing Services,Progressive Corporation
450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,3000 N I-35,,,DENTON,TX,76201,DENTON,9408987000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"3000 N I-35, DENTON, TX, 76201",33.227144337882315,-97.17267028,Broken Hand,Allstate Corporation
450746,KNOX COUNTY HOSPITAL,701 SE 5TH STREET,,,KNOX CITY,TX,79529,KNOX,9406573535,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"701 SE 5TH STREET, KNOX CITY, TX, 79529",33.4136127,-99.811359,Stitches,Liberty Mutual Insurance
450747,PALESTINE REGIONAL MEDICAL CENTER,2900 S LOOP 256,,,PALESTINE,TX,75801,ANDERSON,9037311000,Acute Care Hospitals,Proprietary,Yes,"2900 S LOOP 256, PALESTINE, TX, 75801",31.73327636113533,-95.6201624,Flu Shots,Travelers Companies
450749,EAST TEXAS MEDICAL CENTER TRINITY,317 PROSPECT DR/PO BOX 3169,,,TRINITY,TX,75862,TRINITY,9365943541,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"317 PROSPECT DR/PO BOX 3169, TRINITY, TX, 75862",,,Physical Therapy,Humana Inc.
45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,,,HOUSTON                       ,TX,77030,HARRIS,7137947100,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes,"2002 HOLCOMBE BLVD., HOUSTON                       , TX, 77030",29.70187215,-95.38885497,Cardiac Care,Cigna Corporation
450754,HAMILTON GENERAL HOSPITAL,400 N BROWN,,,HAMILTON,TX,76531,HAMILTON,2543863151,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"400 N BROWN, HAMILTON, TX, 76531",,,Cancer Treatment,Kaiser Permanente
450755,COVENANT HOSPITAL LEVELLAND,1900 COLLEGE AVE,,,LEVELLAND,TX,79336,HOCKLEY,8068944963,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"1900 COLLEGE AVE, LEVELLAND, TX, 79336",33.5731789,-102.3689102,Emergency Surgery,State Farm Group
450766,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,5151 HARRY HINES BLVD,,,DALLAS,TX,75390,DALLAS,2148793758,Acute Care Hospitals,Government - State,No,"5151 HARRY HINES BLVD, DALLAS, TX, 75390",32.810648341986244,-96.83581563,Orthopedics,UnitedHealth Group
450770,CENTRAL TEXAS HOSPITAL,806 N CROCKETT,,,CAMERON,TX,76520,MILAM,2546976591,Acute Care Hospitals,Proprietary,Yes,"806 N CROCKETT, CAMERON, TX, 76520",30.85785155,-96.97744182,Pediatrics,Progressive Corporation
450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,6200 W PARKER RD,,,PLANO,TX,75093,COLLIN,9729818000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"6200 W PARKER RD, PLANO, TX, 75093",33.043745349999995,-96.83625957,Dermatology,Allstate Corporation
450774,TOPS SURGICAL SPECIALTY HOSPITAL,17080 RED OAK DRIVE,,,HOUSTON,TX,77090,HARRIS,2815392900,Acute Care Hospitals,Proprietary,No,"17080 RED OAK DRIVE, HOUSTON, TX, 77090",30.018524499999998,-95.44413345,Psychiatry,Liberty Mutual Insurance
450775,KINGWOOD MEDICAL CENTER,22999 US HWY 59,,,KINGWOOD,TX,77325,HARRIS,2813597500,Acute Care Hospitals,Proprietary,Yes,"22999 US HWY 59, KINGWOOD, TX, 77325",,,Neurology,Travelers Companies
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,6100 HARRIS PKWY,,,FORT WORTH,TX,76132,TARRANT,8174335000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"6100 HARRIS PKWY, FORT WORTH, TX, 76132",32.65776585,-97.42076356,Dental Care,Humana Inc.
450780,METHODIST AMBULATORY SURGERY HOSPITAL NW,9150 HUEBNER RD SUITE 100,,,SAN ANTONIO,TX,78240,BEXAR,2106918000,Acute Care Hospitals,Proprietary,Yes,"9150 HUEBNER RD SUITE 100, SAN ANTONIO, TX, 78240",,,Vision Care,Cigna Corporation
450788,"CORPUS CHRISTI MEDICAL CENTER,THE",7101 S PADRE ISLAND DR,,,CORPUS CHRISTI,TX,78412,NUECES,3617611501,Acute Care Hospitals,Proprietary,Yes,"7101 S PADRE ISLAND DR, CORPUS CHRISTI, TX, 78412",27.693150199999998,-97.34493799,Hearing Services,Kaiser Permanente
450795,ST ANTHONY'S HOSPITAL,2807 LITTLE YORK RD,,,HOUSTON,TX,77093,HARRIS,7136972961,Acute Care Hospitals,Proprietary,Yes,"2807 LITTLE YORK RD, HOUSTON, TX, 77093",29.86329936280689,-95.45305467,Broken Hand,CVS Health Corp Group
450796,NORTHWEST TEXAS SURGERY CENTER,3501 SONCY RD SUITE 118,,,AMARILLO,TX,79109,RANDALL,8063597999,Acute Care Hospitals,Proprietary,Yes,"3501 SONCY RD SUITE 118, AMARILLO, TX, 79109",,,Stitches,State Farm Group
450797,HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,5445 LABRANCH STREET,,,HOUSTON,TX,77004,HARRIS,7135286800,Acute Care Hospitals,Proprietary,No,"5445 LABRANCH STREET, HOUSTON, TX, 77004",,,Flu Shots,UnitedHealth Group
450801,CHRISTUS ST MICHAEL HEALTH SYSTEM,2600 ST MICHAEL DR,,,TEXARKANA,TX,75504,BOWIE,9036141000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"2600 ST MICHAEL DR, TEXARKANA, TX, 75504",33.4638709,-94.07585093,Physical Therapy,Progressive Corporation
